,NG_1,NG_2,NG_3,NG_4,NG_5,NG_6,NG_7,NG_8,NG_9,NZ_1,NZ_10,NZ_11,NZ_12,NZ_13,NZ_14,NZ_15,NZ_16,NZ_17,NZ_18,NZ_19,NZ_2,NZ_20,NZ_21,NZ_22,NZ_23,NZ_24,NZ_25,NZ_3,NZ_4,NZ_5,NZ_6,NZ_7,NZ_8,NZ_9,XZ_1,XZ_10,XZ_11,XZ_12,XZ_13,XZ_14,XZ_15,XZ_16,XZ_17,XZ_18,XZ_19,XZ_2,XZ_20,XZ_21,XZ_22,XZ_23,XZ_24,XZ_25,XZ_3,XZ_4,XZ_5,XZ_6,XZ_7,XZ_8,XZ_9,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV37,0.0007690992993,0,0,0.0006645401382,0,0,0.001946962068,0.001496259352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002023608769,0,0.0001863238308,0,0,0,0,0,0,0.0003755339624,0,0,0,0,0.007888131947,0.008980370341,0.009069315483,0.01069774868,0.002767046048,0.008249158249,0.007021393308,0.01234753049,0.01164977536,0.008382320923,0,0.007465686556,0.003008911006,0.003254171571,0.005780346821,0.01184260792,0.005456062648,0.00869308973,0.009184617418,0.009156050955,0,0.003657218851,0.00279307937,0.002116741501,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
ASV38,0.002136386942,0,0.002241017856,0.002458798511,0.001810015419,0,0.003491104397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007099318752,0.009457204164,0.009213272871,0.007903560594,0.001879502976,0.0108305275,0.01031267142,0.00474905019,0.00642566085,0.008545612889,0,0.01183024177,0.001909501215,0.006023679291,0.002601156069,0.01069654909,0,0.008177397967,0.01176159641,0.0128383758,0.004199683043,0,0.003646520289,0.002052597819,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV39,0.03384036917,0.00979020979,0.007229089858,0.03036948432,0.006636723202,0.0024600246,0.004766700235,0.01571072319,0.008791760864,0,0,0,0,0,0,0.001014999436,0.001137225171,0.001717659689,0.002304479332,0,0,0.0006070826307,0.001494596459,0,0,0.001404001404,0,0.001176668348,0.0008713078331,0.002894356006,0.0007041261794,0.002759134974,0,0.0009040848196,0.003207820973,0.00164933668,0.001748390686,0.001799467358,0.001676512853,0.002192753472,0.001178451178,0.00126165661,0.001099780044,0.001201546338,0.001741780971,0.001501251043,0.001493137311,0.002025228562,0.004361974659,0,0.001018718961,0.001412157391,0.001326064535,0.001123298533,0.002687101911,0.001664025357,0.004571523564,0.002094809528,0.001475304682,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,NA
ASV40,0.002050931465,0,0.001445817972,0.001594896332,0.001541864986,0,0.002752601544,0.002244389027,0.001590890061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001298403727,0.005880243815,0.006437256616,0.01094076153,0.006945553249,0.002819254464,0.007239057239,0.005814591333,0.007648470306,0.006373419705,0.008763335511,0,0.00763797163,0.002430274274,0.00484663851,0.005419075145,0.007194702661,0.004300661146,0.01090319729,0.01077045064,0.01174363057,0.001584786054,0.004737760785,0.003491349213,0.00173187941,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
ASV41,0,0,0.003614544929,0.001927166401,0.005430046256,0,0.005840886203,0.002909393184,0.004772670183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006492018636,0.006238795267,0.006278312008,0.005614338156,0.00502953856,0.005951759424,0.004489337823,0.00515633571,0.005098980204,0.005485320238,0.005932941433,0.005087572977,0.005168552231,0.006017822011,0.00553901544,0.006647398844,0.002865147078,0.006097952372,0.003241491086,0.005021805207,0.004279458599,0.004754358162,0.0064832516,0.006129257506,0.005772931366,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA
ASV42,0.003930951974,0.003765465304,0.002241017856,0.002392344498,0.003955218878,0.008610086101,0,0.004322527016,0.003014318011,0,0,0,0,0,0,0,0,0,0,0.0008522969403,0,0,0,0,0,0,0,0,0.001394092533,0.0009044862518,0,0.0007457121551,0,0,0.007790422363,0.004948010039,0.003496781372,0.003239041244,0.00399169727,0.008353346559,0.003703703704,0.003346132748,0.002949410118,0.003291192143,0.003374700631,0.01376146789,0.003732843278,0.006943640782,0.004361974659,0,0.003183496753,0.005905385455,0.003094150582,0.002312673451,0.004578025478,0.009746434231,0.006732607431,0.005818915354,0.01064785119,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,NA,NA
ASV43,0.000854554777,0,0.0007951998843,0.001063264221,0.0002681504324,0,0.001342732461,0.001496259352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001756663866,0.009537468627,0.008026702694,0.009285251566,0.007344722976,0.004281090112,0.006958473625,0.007515085025,0.008398320336,0.007313760318,0.009035488787,0.0005004170142,0.006087405961,0.004050457123,0.007754621616,0.009826589595,0.003438176493,0.006675653123,0.004641225873,0.002444826219,0.007364649682,0.00206022187,0.00656637021,0.004267204593,0.001539448364,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV44,0.002734575286,0.0006455083378,0.005204944697,0.002192982456,0.004290406918,0.0008945544001,0.008324941255,0.003075644223,0.002511931675,0,0,0,0,0,0,0,0,0,0,0,0,0.0003372681282,0,0,0,0.003159003159,0,0,0,0,0,0,0,0,0.002138547315,0.006453926138,0.006278312008,0.005254444684,0.007344722976,0.002506003968,0.004994388328,0.005540318157,0.005548890222,0.006895831157,0.005932941433,0.001000834028,0.003617986562,0.00399259345,0.00484663851,0.005202312139,0.007194702661,0.004300661146,0.006335641668,0.008854235496,0.005473726115,0.003565768621,0.004239049123,0.004034447979,0.001603592046,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,A21b,NA,NA
ASV45,0.00555460605,0.001506186122,0.005855562785,0.004651780968,0.005497083864,0.001118193,0.007922121517,0.004405652535,0.002679393787,0,0,0,0.001438257654,0,0.001192670498,0,0.0006317917614,0,0,0,0.0008289582758,0,0.0004023913543,0.0004968635488,0.001992966002,0.006903006903,0.001896442733,0.002773575391,0.002178269583,0.002803907381,0.0005633009435,0.00216256525,0,0,0.0008401435882,0.004159196845,0.00325836446,0.003814870798,0.004231199106,0.001148585152,0.003479236813,0.005704882063,0.004399120176,0.004597220771,0.007456999782,0,0.003962556711,0.001041546117,0.001315516167,0,0.01088755889,0.002824314783,0.005451598644,0.01361173517,0.005374203822,0.00206022187,0.003407863021,0.0008534409186,0,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004597436929,0,0.002004008016,0.001628075253,0,0.0005219985086,0,0,0,0.007888131947,0.006198839704,0.01050888937,0.001836180744,0.005899551008,0.001178451178,0.007789358201,0.02229554089,0.01541113781,0.008545612889,0.0006672226856,0.0006317119394,0.008216641592,0.004985113896,0.01408959538,0.001400738571,0.006804031067,0,0.000660763843,0.0009952229299,0,0.00307538858,0.002017223989,0.002373316228,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,wb1-P19,NA
ASV47,0,0,0,0,0,0.0041373141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009470709539,0.004876299749,0.006993562743,0.004822572519,0,0.008301138143,0.002244668911,0.005101481075,0.004399120176,0.00611221398,0.004517744394,0.004420350292,0,0.01116768892,0.01003946549,0.01697976879,0,0.01591886514,0.00265212907,0,0,0.005229793978,0.007646912144,0.006594770735,0.007889672867,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ASV48,0,0,0,0,0,0,0,0,0,0.004701424461,0.004195804196,0.00944386149,0.005479076776,0.001630120419,0.01105930825,0.001409721439,0.002590346222,0.0165324745,0.01771568486,0.007585442768,0.003315833103,0.001686340641,0.001264658542,0.00310539718,0.007268464244,0.008307008307,0.003505545658,0.01059001513,0.008713078331,0.009044862518,0.001408252359,0.002908277405,0.01100676563,0.01117777595,0.001298403727,0.001075654356,0.002940475244,0.001295616498,0.001117675236,0.0008875430719,0.001346801347,0,0,0,0.001034182452,0,0.001320852237,0.001041546117,0.001315516167,0.00137283237,0,0,0,0,0.001691878981,0,0.002327321087,0.003103421522,0.001475304682,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,NA
ASV49,0,0.002259279182,0.004626617509,0,0.0007374136891,0,0,0,0,0.008630973265,0,0.01049317943,0.01349222656,0,0.005095955763,0,0.02691432904,0.008695652174,0,0.004943322253,0.008151423045,0.003777403035,0,0.002111670083,0,0.007722007722,0.002988334004,0.003025718608,0,0.01248191027,0,0.0120059657,0.01100676563,0.02087614038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Snodgrassella,alvi
ASV50,0.003930951974,0.003227541689,0.0008674907829,0.006313131313,0.001139639338,0,0.001477005707,0.001579384871,0.001172234782,0.003157673146,0,0.004547044421,0.002945003767,0.0003155071778,0.008673967256,0.001071388294,0.001832196108,0.004938271605,0.0148350857,0.004176255007,0.005664548218,0.0008094435076,0.000919751667,0.002546425688,0.01031652989,0.00585000585,0.001666570887,0.007900487477,0.002788185066,0.009406657019,0.0008449514153,0.004772557793,0.007472483086,0.009698364428,0.001527533797,0.002366439584,0.001589446078,0.001079680415,0.001676512853,0.001931711392,0.001683501684,0.002358749314,0.001349730054,0.001358269773,0.002394948835,0.002251876564,0.001435708953,0.001504455503,0.001315516167,0.0006502890173,0.0009550490258,0.000770267668,0.002062767055,0.00185013876,0.004478503185,0.001347068146,0,0.001008611995,0.001988454137,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,NA
ASV51,0,0,0.0008674907829,0,0.001340752162,0,0.001074185968,0,0.001255965838,0,0,0,0,0,0.0004336983628,0,0,0,0.001872389457,0.0009375266343,0.0006217187068,0,0.0002299379168,0,0,0.001053001053,0,0,0.003920885249,0.001447178003,0,0,0.000605877007,0.0003287581162,0.008783319331,0.005449982072,0.004609393626,0.007125890736,0.002474852307,0.01023284954,0.003759820426,0.005430608886,0.00399920016,0.004544979626,0.003429131287,0.00483736447,0.003273416413,0.008968869344,0.0069237693,0.00549132948,0.002674137272,0.006483086206,0.002283777811,0.002643055372,0.004179936306,0.002694136292,0.003823456072,0.006982698425,0.007248236049,Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrocosmicus,NA
ASV52,0.005810972483,0.001291016676,0.006867635365,0.005249867092,0.006569685594,0,0.008190668009,0.006982543641,0.005944904965,0,0,0.001311647429,0,0,0,0,0.001074045994,0.001073537305,0,0,0.00131251727,0,0,0,0,0.002574002574,0,0,0,0,0,0.00149142431,0,0.001479411523,0.00473535477,0.003800645393,0.002622586029,0.001943424746,0.003752195433,0.003236921792,0.00404040404,0.002852441031,0.002849430114,0.004022568175,0.002721532767,0.002335279399,0.005168552231,0.003471820391,0.003184933878,0.002312138728,0.002546797402,0.001861480198,0.003462501842,0.003435971984,0.00398089172,0.00412044374,0.005402709667,0.003956862441,0.003784477229,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA
ASV53,0.002905486242,0,0.002313308754,0.003920786816,0.00281557954,0.002236386,0.004296743874,0.002743142145,0.00200954534,0.0004210230861,0,0,0,0,0.00162636886,0,0,0.0007514761138,0.0008641797494,0,0.001381597126,0,0,0.0007452953233,0,0.002925002925,0.001091891271,0,0.002701054282,0.001718523878,0.0003755339624,0.001118568233,0,0.0005753267034,0.001603910487,0.004230907135,0.002940475244,0.003454977327,0.003432859652,0.0026104208,0.007519640853,0.004827207899,0.003799240152,0.004440497336,0.003919007185,0.001918265221,0.006948831333,0.003413956718,0.002354081562,0.002384393064,0.002801477142,0.001283779447,0.003683512598,0.003634201137,0.005772292994,0.002614896989,0.001496134985,0.01543952207,0.004490057729,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
ASV54,0.005298239617,0.03098440022,0.0007229089858,0.007177033493,0.001608902594,0.0034663983,0,0.002410640067,0.005023863351,0.001754262859,0,0,0,0,0,0,0,0,0,0.003409187761,0.0007598784195,0,0,0,0,0.001404001404,0,0,0,0.0007235890014,0,0,0,0,0.001833040556,0.005306561492,0.002066279901,0,0.005269040396,0.004228881696,0.003142536476,0.002029621503,0.001899620076,0.001776198934,0.001251905073,0,0.003617986562,0.003587547738,0.007062244686,0,0.001400738571,0.002374991976,0.00265212907,0.001717985992,0.005573248408,0.01553090333,0.002659795528,0.01225851501,0.003207184092,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,NA
ASV55,0.004016407452,0,0.006289308176,0.00365497076,0.007173024067,0.007603712401,0.00510238335,0.006982543641,0.006698484468,0,0,0,0,0,0,0,0,0,0,0,0,0.001011804384,0,0,0,0.002808002808,0,0,0,0,0,0,0,0,0.002138547315,0.004589458587,0.005324644361,0.004318721658,0.005109372505,0.00234937872,0.004320987654,0.004498080088,0.003349330134,0.003761362449,0.004136729806,0,0.003617986562,0.002951047332,0.004015786194,0.004985549133,0.002801477142,0.002567558893,0.002431118314,0.003039513678,0.005175159236,0.003407290016,0.004987116615,0.004112033517,0.002116741501,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,NA,NA
ASV56,0,0.00182894029,0.004192872117,0,0.003821143662,0,0.007586438402,0,0,0,0.0005328005328,0.004109828611,0.001164303815,0,0.001084245907,0,0,0.002254428341,0.003600748956,0.003323958067,0.002555954684,0,0.001207174063,0,0.005978898007,0.006786006786,0,0.005799293999,0.003659492899,0.003527496382,0.001126601887,0,0,0.005999835621,0.002902314214,0.004661168878,0.004132559803,0.003239041244,0.002794188089,0.002767046048,0.00342312009,0.004552934723,0.003449310138,0.002977745272,0.004898758981,0,0.002411991041,0.002835319986,0.002146368483,0.003468208092,0.002483127467,0.002439180949,0.00375718285,0.003303819215,0.003781847134,0,0.002742914138,0.002560322756,0.00173187941,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV57,0.001281832165,0,0.0008674907829,0.001262626263,0.001139639338,0,0.003826787513,0.0009975062344,0.001088503726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005227846998,0,0,0,0,0,0,0.004517748297,0.005483588969,0.006262146405,0.006306881686,0.0007831262399,0.009315375982,0.004991771805,0.005448910218,0.006373419705,0.005443065535,0,0.0102796761,0.001099409791,0.000761614623,0.0009393063584,0.01025085954,0.001219590474,0.007661706203,0.01295097132,0.01184315287,0.001030110935,0.001828609426,0.0009310264567,0.0004490057729,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV58,0.002905486242,0.001613770845,0.00455432661,0.002990430622,0.00388818127,0,0.004900973481,0.003906899418,0.003851628569,0,0,0,0,0,0,0,0,0,0,0.0009375266343,0,0,0,0.0006831873797,0,0.00468000468,0,0,0,0,0,0,0,0,0.00458260139,0.003513804231,0.003099419852,0.004318721658,0.003432859652,0.003341338624,0.004994388328,0.004991771805,0.002949410118,0.003238950998,0.004027868496,0.003669724771,0.004364555217,0.003124638352,0.00346188465,0.002673410405,0.004011205909,0.005520251621,0.002873139826,0.004361041364,0.005274681529,0.002614896989,0.003407863021,0.006749941811,0.00346375882,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV59,0.003589130063,0,0.004771199306,0.002525252525,0.005698196688,0.0032427597,0.006579389057,0.006400665004,0.004102821737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095004095,0,0,0,0,0,0,0,0,0.003513327732,0.002223019003,0.005006755146,0.003814870798,0.002315184416,0.002819254464,0.003535353535,0.004772353264,0.001949610078,0.002664298401,0.003701284563,0.002752293578,0.005283408947,0.00381900243,0.001661704632,0.002601156069,0.004902584999,0.003081070672,0.003315161338,0.005286110744,0.004876592357,0.004041204437,0.004654642174,0.003491349213,0.003399615138,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,NA,NA
ASV60,0.005469150573,0.002366863905,0.009325525916,0.004253056885,0.01012267882,0.0014536509,0.01329305136,0.007647547797,0.01013145776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006831873797,0.001289566237,0.006552006552,0,0,0,0,0,0,0,0,0.002825937524,0.001290785228,0.001907335294,0.001223637803,0.003273191761,0.002662629216,0.002188552189,0.001206801975,0.00149970006,0.002194128095,0.001197474418,0.001251042535,0.002813989548,0.002835319986,0.001315516167,0.0009393063584,0.002228447727,0.001412157391,0.005451598644,0.002048367913,0.003184713376,0.003645007924,0.004903998005,0.007603382729,0.001603592046,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
ASV61,0,0,0.00404829032,0.002658160553,0.003217805189,0,0.005572339711,0.005236907731,0.005777442854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002925002925,0,0,0.0010455694,0,0,0,0.001009795012,0,0.002062170626,0.003513804231,0.004132559803,0.004030806881,0.003911863324,0.002975879712,0.005274971942,0.004059243006,0.004599080184,0.003865844739,0.00549749619,0,0.004421983575,0.001967364888,0.003669597729,0.003034682081,0.00592130396,0.002246614032,0.006188301164,0.006475485661,0.005473726115,0.001901743265,0.004488404954,0.003103421522,0.001282873637,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA
ASV62,0.02076568108,0.00979020979,0.005783271886,0.02551834131,0.004893745391,0.005926422901,0.002014098691,0.007315045719,0.005777442854,0,0,0,0,0,0,0,0,0,0,0,0.0006907985631,0,0,0,0.0005861664713,0.000936000936,0,0,0,0.0006331403763,0,0,0,0,0.002749560834,0.002653280746,0,0.001439573886,0.003432859652,0.001357418816,0.003086419753,0.00263302249,0,0.002298610386,0.00152405835,0.001668056714,0.003560558204,0.001157273464,0.000484663851,0,0.0009550490258,0.0005135117787,0.0007367025195,0.001189374917,0,0.004278922345,0.001413016374,0.003724105827,0.001603592046,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13,NA
ASV63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001406799531,0,0,0,0.003920885249,0,0.0005633009435,0.001565995526,0,0,0,0.004517748297,0.005324644361,0.004318721658,0.005907711959,0.002036128224,0.004826038159,0.007185957213,0.007348530294,0.006373419705,0.008327890268,0,0.005340837305,0.002256683254,0.00415426158,0.00426300578,0.007194702661,0,0.004788566377,0.008259548038,0.006568471338,0.001901743265,0.005818302718,0,0,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV64,0.006921893693,0.007853684777,0.006144726379,0.00591440723,0.006636723202,0.006709158001,0.005236656596,0.009891936825,0.005693711798,0,0,0.0009618747814,0,0,0,0,0,0,0,0,0,0,0,0.0008695112105,0.002579132474,0.004329004329,0,0.001512859304,0,0,0,0,0,0,0.003131444283,0.003657224812,0.002543113725,0.001871446052,0,0.003080296544,0,0.00378496983,0.002549490102,0.00203740466,0.002612671457,0.004003336113,0,0.002083092235,0.003323409264,0.009537572254,0,0.008729700237,0,0,0,0,0.004155930513,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,NA,NA
ASV65,0.001367287643,0,0.002313308754,0,0.002882617148,0,0.003222557905,0.001995012469,0.002344469564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001872001872,0,0,0,0,0,0,0,0,0.002978690904,0.004517748297,0.0061193674,0.004606636436,0.004470700942,0.0039156312,0.004208754209,0.003455842019,0.002549490102,0.003500156723,0.003701284563,0,0.004307126859,0.003703275084,0.006300630063,0.006286127168,0.002737807207,0.006226330316,0,0.002709131756,0.005473726115,0.004278922345,0.007563793533,0.005430987664,0.002950609365,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
ASV66,0,0,0.0007951998843,0,0,0,0,0,0,0.006806539892,0.002863802864,0.005771248688,0.007191288268,0.001104275122,0.004336983628,0.001466110297,0.01547889816,0.008910359635,0.004752988622,0.002727350209,0.007046145344,0,0.001322143021,0.002360101857,0.003282532239,0.005031005031,0.003850353428,0.00378214826,0.003833754465,0.009225759768,0.001830728066,0.007904548844,0.008482278098,0.0115887236,0,0,0,0,0,0,0,0,0,0,0,0.002168473728,0,0,0,0,0,0,0,0,0,0,0,0.001008611995,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
ASV67,0.003161852675,0,0.00253018145,0.001727804359,0.002748541932,0,0.005035246727,0.00357439734,0.002763124843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351000351,0,0,0,0,0,0,0,0,0,0.00344209394,0.005483588969,0.003167062549,0.003353025707,0,0.008024691358,0.0038946791,0.003099380124,0.00407480932,0.005116481602,0,0.007580543272,0.00254600162,0.001938655404,0.003034682081,0.005730294155,0.001733102253,0.004714896125,0.005748645434,0.009156050955,0.003090332805,0.003906574682,0.001318954147,0.00102629891,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
